ID	6.1_2.57.1	6.1_2.57.2	6.1_2.57.3	6.5_2.76.1_MERGED	6.5_2.76.2_MERGED	6.5_2.76.3_MERGED	6.6_2.05.1_MERGED	6.6_2.05.2_MERGED	6.6_2.42.4_MERGED	6.6_2.42.5_MERGED	6.6_2.42.6_MERGED	6.6_2.24.1_MERGED	6.6_2.24.2_MERGED	6.6_2.24.3_MERGED	6.6_2.14.1_MERGED	6.6_2.14.2_MERGED	6.6_2.14.3_MERGED	6.6_2.29.1_MERGED	6.6_2.28.1_MERGED	6.6_2.32.1_MERGED	6.6_2.30.1_MERGED	6.6_2.33.1_MERGED	6.6_2.31.1_MERGED	6.6_2.27.1_MERGED	6.6_2.27.2_MERGED	6.6_2.27.3_MERGED	6.6_2.52.1_MERGED	6.6_2.52.2_MERGED	6.6_2.52.3_MERGED	6.6_2.03.1_MERGED	6.6_2.03.2_MERGED	6.6_2.03.3_MERGED	6.6_2.16.1_MERGED	6.6_2.16.2_MERGED	6.6_2.16.3_MERGED	6.6_2.45.1_MERGED	6.6_2.45.2_MERGED	6.6_2.45.3_MERGED	6.6_2.15.1_MERGED	6.6_2.15.2_MERGED	6.6_2.15.3_MERGED	6.6_2.40.1_MERGED	6.6_2.40.2_MERGED	6.6_2.40.3_MERGED	6.6_2.47.1_MERGED	6.6_2.47.2_MERGED	6.6_2.47.3_MERGED
946	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	1	6	2	8	0	2	2	9	1	3	5	0	0	0	0	0	3	6	0	1	0	0	0	0	3	0	3	0	7	25	14
947	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	14	3	19	29	13	6	7
948	0	0	0	0	0	0	2	10	13	1	61	18	4	12	1	5	6	2	3	0	12	188	0	35	24	3	21	0	1	0	0	0	0	0	0	0	46	1	1	0	0	457	101	2	2	1	1
949	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	0	33	13	21
950	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	3	5	0	5
951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	0	0	0	0	78	0	0	7	8	0	1	1	1	0	31	1	1	1	0
952	0	0	0	0	0	0	15	1	6	1	8	3	0	1	0	0	0	20	3	0	2	9	4	10	14	10	20	8	7	3	31	3	18	16	14	26	43	5	27	42	20	5	12	1	2	0	29
953	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	0	1	1	26	17	6	60	3	0	3
954	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	1	0	0	0	0	0	0	111	2	8	105	11	5	121	2	51	3	130	6	0	1	9
955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	5	0	0	0	0	0	0	0	2	3	1	3	1	2	0	0	0	0	0	0	0	0
956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	8	5
957	17	51	16	16	8	16	0	0	0	0	0	18	39	32	1	0	0	0	17	0	5	0	0	1	1	1	15	18	23	12	6	5	3	2	0	13	18	19	1	5	10	6	11	8	4	4	3
958	1	0	0	0	0	0	0	0	4	1	2	25	0	0	1	6	1	3	4	2	7	65	2	9	6	2	0	0	0	0	0	0	4	8	2	0	20	2	8	0	19	9	94	41	68	81	71
959	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	19	1	12	18	10
960	0	0	0	0	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	19	0	5	9	4
961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	5	10
962	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	1	1	0	13	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	27	5	0	0	0	1
963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	22	2	5	15	18
964	0	0	0	2	2	3	1	0	6	3	0	35	0	0	0	0	0	0	0	0	3	41	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	1	60	2	87	105	106
965	0	0	0	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	69	14	28	29	24
966	0	0	0	1	0	0	1	0	0	0	0	10	4	0	3	1	1	3	4	3	6	3	0	3	5	7	0	0	0	1	0	3	7	11	8	7	1	1	197	254	2	3	6	1	2	1	8
967	0	0	0	0	6	0	0	6	0	0	0	64	9	3	2	9	2	0	9	7	11	60	0	14	7	6	0	0	0	0	0	0	7	7	2	4	16	1	12	0	23	7	109	9	132	137	119
968	3	7	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	7	5	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	3	1
969	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	28	4	20	25	32
970	0	0	0	0	0	0	1	0	1	2	0	67	0	0	7	9	1	0	0	0	0	9	0	0	2	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	11	4	0	6	4	11
971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
972	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	10	18	5
973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	5	0	1	0	0	7	0	1	0	10	1	0	0	0
974	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	5	3	1	2	5	0	0	4	1064	7	0	19
975	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	4	4	14	9	6	4	14
976	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	8	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	7	17	0	26	19	44
977	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	8	5	0	4	0	4	0	17	0	0	0	0
978	0	0	0	5	5	5	1	16	43	5	0	451	15	11	31	35	7	33	22	37	71	393	27	51	38	15	0	0	2	1	0	1	50	57	5	9	78	13	29	4	87	17	842	36	546	708	780
979	0	0	0	3	1	3	30	4	10	1	2	69	12	2	5	21	3	19	15	18	14	111	6	33	30	11	0	0	0	0	2	3	47	51	7	7	12	5	134	1	45	13	224	32	142	184	217
980	1	32	16	5	7	3	0	4	0	1	1	4	2	0	7	0	0	0	0	2	6	1	0	10	11	11	8	0	8	0	0	0	289	12	22	141	59	7	283	2	74	10	334	21	2	3	26
981	2	0	0	3	1	0	0	0	6	5	9	16	0	1	4	3	5	25	0	18	9	11	49	14	13	16	8	14	9	3	11	2	45	28	4	6	14	9	501	12	50	32	2251	830	6	6	11
982	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	2	0	5	0	0	5	2	0	0	1	0	0	0	0	2	2	0	0	0	0	0	1	0	7	8	12	12	6
983	0	0	0	1	1	0	0	14	0	0	0	580	1	1	3	1	1	0	0	0	40	10	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	18	2	68	100	96
984	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	0	0	3	0	0	1	1	0	0	2	5	0	0	0	0	0	0	52	4	2	37	10	2	32	0	11	1	42	3	1	0	3
985	0	1	0	4	189	395	5	22	326	3	52	17	5	13	5	4	0	69	29	46	37	8	50	406	126	64	35	15	17	22	1	25	22	41	25	209	26	6	1175	49	41	7	27	20	56	48	51
986	19	12	22	0	1	0	0	2	0	0	1	2	0	0	2	0	0	0	0	0	5	9	0	7	10	3	0	0	0	2	0	0	4	0	3	4	1	1	0	1	0	1	5	0	0	1	2
987	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	1	0	3	0	3	0	1	0	10	6	17	16	26	21	26
988	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	6	0	9	22	18
989	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	7	7	0	0	0	0	3	16	3	52	1	4	3	124	89	13	202	12	0	0
990	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	1	0	22	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	1	2	44	1	46	46	71
991	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	7	0	0	0	41	3	2	18	3	4	50	1	19	2	41	1	0	0	2
992	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	20	3	8
993	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	7	10	3	3	12
994	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
995	3	2	0	5	1	1	308	21	33	10	451	31	8	36	19	23	6	554	14	1021	67	120	69	338	304	239	346	97	5	34	57	41	61	44	67	50	105	16	254	438	44	266	2021	1257	27	10	31
996	13	4	1	0	1	2	0	2	23	4	3	8	2	3	3	4	0	3	2	1	3	38	4	2	3	8	3	1	2	1	0	0	194	21	11	110	20	11	148	1	76	6	269	24	105	97	121
997	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	3	8	0	0	6	1	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	39	12	0	0	0	0
998	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	0	11	14	23
999	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	5	9
1000	0	0	0	1	42	70	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	0	1	1	0	0	0	0	8	1	3
1001	0	0	0	0	0	1	0	0	0	0	0	11	0	0	18	46	2	5	0	10	3	13	5	3	9	1	0	0	0	3	0	0	6	7	2	3	8	2	3	61	3	54	10	2	9	18	26
1002	0	0	0	10	1	0	0	0	0	0	1	0	1	0	0	0	3	1	0	365	2	5	26	1142	7	1	4	0	11	1	10	6	39	6	4	122	2	4	44	299	102	0	12	4	3	1	0
1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	5	5	0	1	18	16	8	51	3	3	2
1004	0	0	0	7	3	2	0	3	20	6	0	154	20	4	12	38	1	22	16	12	36	242	8	75	31	19	0	0	5	0	0	0	36	44	11	12	31	4	16	2	62	4	420	21	419	398	472
1005	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	3	0	0	1542	5	1	5	2
1006	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	16	1	36	33	42
1007	0	0	0	0	0	0	5	1	1	0	9	0	0	0	0	0	0	34	0	1	1	3	1	3	30	24	25	3	0	1	13	0	4	3	12	0	2	0	92	1	0	1	5	0	0	1	3
1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	23	12	12
1009	0	0	0	0	0	0	1	1	0	1	0	4	0	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	36	1	11	23	6
1010	0	0	0	0	6	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
