OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
880	a9afbf3607920eec4ccb8d80397925274cafe3fe	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
881	aa6dcba4a1a0223cceec7a9e6a4ec353d45708e5	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
882	aac8411d2750c3451f0c5eafc73a275cf5ad8ebb	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	unidentified
883	aad58c1a24d6ccbd651ee7bb25bdb09ad20bbfa8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
884	aaf398c1dde7d7648fe5acc625be8886db546e95	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
885	ab01ddbe7f4b71f70fb9408841e3a3bfd514db85	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
886	ab0ed1bea4ca9bf0b7844dc7d1d5e0b69a75e560	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
887	ab520dc304cf00af2897e3d4abf5908d1a5eaeb3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
888	ab674563cd46e72d375e5cd8e0452429a03e6781	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae
889	abbb09e605865c6ff4e8dac2a891c969dea9f378	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus_caudatus
890	ac411e8daa1f9c53f2aa103439b40fa091743dd5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_stellatum
891	ac5406c4ceb9caf814f7bdea530ce5b11c0f6d47	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
892	ac547bd4389da059ee83eb233691920e65810d0f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
893	ac644775e8fa1f1e1dff3092b5a7f9f2beb4eac5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_clandestinum
894	ac6af0608a0775bce5df133fbff5a7eea62e6a7d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
895	ad65aa85d362aa5d59733131030a239b502ba5ba	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_stellatum
896	adcf5b87c1c7458b5bf85d93a0b2cb1e1c320fd5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
897	add89d69cae9af7543a78cfa5477fdff87cca79c	Fungi	Ascomycota	Dothideomycetes	Myriangiales	unidentified	unidentified	unidentified
898	ae0f8eeee9ed513a0c10cdcad980b5685b0c8fa4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
899	ae7564fc6ce63ce7925aadf63062e5e0ee2a5d9b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
900	ae94dc643e8491e0dde207a3f97dae7a74b03cc6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
901	ae9e186d9b49e334766872655c3c5f9765b932d8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
902	aec03028d056d893b883c9d988dc2916e2504ccf	Fungi	Ascomycota	Leotiomycetes	unidentified	unidentified	unidentified	unidentified
903	aef659679336090606e2f3cc74d40e14d8fc0f04	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
904	af49e493f8e3f4232c11e5cfa90bef019665c4eb	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
905	af5965163abf12e573b9297f210da12ce90fdc47	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
906	af608b826c24029c20f3e4e5e33486bb2b149a26	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	unidentified
907	af7676e39c8be8fe672aa59c9e639e453213982f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
908	b01931fb856bbe02c0f78a232f61621e1a9ed217	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
909	b0359caa0c0f14e4597b402ab7aaa4fb4b2cdec7	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
910	b0645e13c1778b5b7b20c64cf94d8fdf8df529d5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
911	b0b53e2b85abb6620e9de64718ec159c7b0b7c25	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
912	b0dea974639405af2931fa61746bb818d7d13395	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
913	b1022e81bd608578ac9747842f01fd0a4e0b6e7d	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	Ceramothyrium_carniolicum
914	b11b1dfc02fe0fa1f735798dd213036cca87f9e6	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
915	b1671cec41d62151771af9825696d3cf69c1ed50	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiales_fam_Incertae_sedis	Endosporium	unidentified
916	b187cb7e8ac7820173f813ae5ec79b9a54756c42	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
917	b18ed088dd4e9e3bf30da2ae3ce76a8674490885	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Paradendryphiella	Paradendryphiella_arenariae
918	b19aeb90d70ec35f4682bf1d235aa527c7fb3e0d	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
919	b1b7d8d2afc7f04df2cd9c888a3e6cca7adee457	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
920	b1e6d377b60eedfb87ff365a7c96758e4748065e	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	Hormonema_viticola
921	b1ebe47b8f1bffe08d7b493712279add135f2d7a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
922	b1f5e04e9bc67aa68669dd7e85b320afa950aabd	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera_globospora
923	b222e68b3b814f2a7e070dba8898abb638b59a0f	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
924	b256eaad6b9a0a6ba4fb8e45fc8386bf716a9e66	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	unidentified
925	b2a0091486d75891f96a018d06c1afe681e00405	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
926	b2d0e7c48e32235a58b3daa96748ef857748c879	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
927	b3229730d408a5a9ed596ffc05a3929f01547bbe	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
928	b33478d4eaef8acbc2e4f947819c18ce6bb4fcfe	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales_fam_Incertae_sedis	Ophiognomonia	Ophiognomonia_ostryae-virginianae
929	b399cd453dee348ebf9fdede3672e9faec4baf66	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
930	b3f31c9130e5e6087a8fcca759191000817a3ea5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
931	b440707e959e4a1919fa2af6d64492b76b2d0c1c	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
932	b4b6ca66390a4c9cd9a201f2fa522a836b8f5cf8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
933	b4dbd7b893f86c51dbfa14839079d952ede28505	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
934	b53b49270bab7a50a09e034e50aed396b6c91bd2	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
935	b5492218817236cd2997abfcb6bf3acf14c3bdce	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
936	b569da52bee2f687159d908e23070310678ee59d	Fungi	Ascomycota	Orbiliomycetes	unidentified	unidentified	unidentified	unidentified
937	b5790afb3aeb05f12405d66d38b51f46c7453adf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
938	b57a61427a53167f85dfbcb5fe935564446e7f11	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
939	b582e9ef8d339d79408d9be02caa04b5cab5bd7b	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
940	b5834bfbf32504cd85f731e8b9d650f18f69754e	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
941	b6273883f99b1a90d6aa4d5dd5919c8888cca109	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
942	b64f987a23359098a2f07f6dbe214002d12e5ab0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
943	b6661814771762c4606edb2f080046ab41b202bb	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
944	b6b38b596fd86554075c1d937c1c791291a43927	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
945	b6b8516ab39140935913818bed0b90a4222b3402	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
946	b6f331cba5321435bb731296636d921117ea2b1d	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_simplex
947	b6fc64cb808258887518fa7f8bfd69c23e77abf7	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae_ord_Incertae_sedis	Plectosphaerellaceae	Lectera	Lectera_colletotrichoides
948	b7071ed1acf0c7f46cefee6afbf7b1781ac65457	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Cystocoleus	Cystocoleus_ebeneus
949	b7482cac6ec784acb550a3ce7f9bf234e2c51139	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	Cosmospora_viridescens
950	b748371319b33e6ed0e11d5b27d2d20f069093b9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
951	b79b31a98bce0330d3cf541cdcab2908e4a604de	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
952	b7a65e4932379e7c7bcc91b8fbf4bf428bb61e62	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	unidentified	unidentified	unidentified
953	b7b4b705c57fefcf918b10cef6640c5016b0ed5d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
954	b7ce52eff18af5c5684283e6f61aed6be287dc37	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
955	b7dbba130395253554ad16909c8a5298a4ac89b7	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
956	b7e596ea8cd21e39be848bf99561fb7047cc7e48	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
957	b8100b707db4589c38537c335f472e2ad0d607d4	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
958	b8271d1bc907acea473f7b4c6d9c2a0cb7704848	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
959	b82f910301095c7c9621d68403967131e0b0790d	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
960	b83f6d858075b10f3f6f51a102e59359a32d2584	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	unidentified	unidentified	unidentified
961	b89e8ef1c09571925247549ac725bd521890b097	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
962	b8bf792209a0652d56d35510011a8880fbf1c303	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
963	b8f6de2246418315b6f1ef2e67403c7f9124c88a	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
964	b955c1f1d7a666b42506ae1ccfd2ebb0cd2b5329	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	unidentified
965	b961815427f894f1164c0c181a3b3cb7a64d1bfb	Fungi	Ascomycota	Lecanoromycetes	unidentified	unidentified	unidentified	unidentified
966	b9807f824f103b1af20c4916b41a047e5fd1b79f	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_tassiana
967	b9e76285a6eaf7a27be08615fcd55c4848e3d1a5	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
968	ba24f3d5ef1d687845a5dfb72c1a235c5e64ed50	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	unidentified
969	ba2629423bf07704230dbd65179163c65780b5b1	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
970	ba55aa033aac0512424716e6ab6f518decbc09fd	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
971	ba9975a8e359da89c58c0ca8fc1bc6d03647594b	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
972	bac36e71ec36929660330c6830542640951a70df	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
973	bad8a2ca89d987bfca0fe0e2baeb62b41fc40c01	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
974	bae80a65c108d539b360d8b00fd56acb6eb8e177	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
975	bb23ba23e55aca8b4f3ecc25119a74a1d3c738a5	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
976	bb2554787f95fc789e8278a7605ccff661a35bd9	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
977	bb3b31f0ae494b221c149d5a7e7662c1fd12fa12	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
978	bb4d9f8184080a343965357702d4aac4b6307347	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
979	bb636e924de13d54c8224b4576067d92983c8569	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	unidentified	unidentified	unidentified
980	bb691524217fd736f45ce4e3430a5a99c83c7568	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
981	bb81f5605e8c1e5a151f31fdfbbbedf1ecc75d38	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
982	bb92bdbdc7546cea6edaaaf39248a71624e5299b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
983	bbb9d4f21ec3a8aea7d37560bd91e67116effa63	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
984	bbdb7689ccb3a88138e63fa21f3f1c3ae258d231	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
985	bc04df61f32f5a4f9b865015c34702129aeb51f7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_porri
986	bc0f4879721f21022ac525f86fa1dd891f86a990	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
987	bc24bdd153ab3e821007f0c575fb21eb2a558db1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
988	bc461412f6401ca7dfe59038ee57dcccef10ba05	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
989	bc5c01640804a223fa34216c9836ebfadd54f6f9	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
990	bc68c44cfa411b7d78397317dbdd1806eb57e216	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
991	bc738480d0971380e40ec7d24c4ecf3ed448e71a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
992	bc7ad59ebbedfc175897307fbf2ab39c1e0fd73b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Recurvomyces	unidentified
993	bc9dbd37db49ac710d6ef9271456b8d8957866eb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
994	bcb9dd8411ff3254764db3f9c51aa972006883b3	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
995	bcc84085f7044b11571f71b856e7293f1e6ad135	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
996	bcd01cc1f9c2cdc3aaa0f8b95eafd08030161d91	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
997	bcf288f71b64dbbe93623340dd67c6a2b785ea3f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
998	bd4f7fa54e0d61c8eba9da579117eae4d2ad2e7a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
999	bd5209fac784a60a5a34cd3c40ce6579b86c7140	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Rhizosphaera	Rhizosphaera_kalkhoffii
1000	bd63f9e79848ae35e86df3b716a53efe0df1b611	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1001	bd72fc3ff2afbfad00b8c6ccc716bdb117e4e845	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1002	bd83c5d2bb9c983eaed13a40ea521d506d2bff46	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1003	bd893ad27ecfd04d4c584499d9b00315c11ca01b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1004	bdacd582e0efb5131094e22c0eab36aa2d4fa40d	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_fam_Incertae_sedis	Rhodotorula	unidentified
1005	be204616d2461ee86fc7cf1741fac0c655ceb2d5	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Penidiella	Penidiella_drakensbergensis
1006	be21d9ccfec5428744f01e3c705b18df8d7fee16	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Ascochyta	Ascochyta_phacae
1007	be38e0f3097a0d67e3e08775aea421e413a47b70	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	unidentified
1008	be533621c1748a90a3d4f06d893b4701691c5173	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Recurvomyces	unidentified
1009	be5aadc6ec5cf01f16b27abf3fa02421057bfe8b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1010	be6763ab5383c287641dbd460ef85d4cb7ea2d36	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1011	be84d7f040e02419d3c42f58808b7015e713635f	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1012	be8b4579156d83711369d80b751b2c00f648ffa2	Fungi	Mortierellomycota	Mortierellomycotina_cls_Incertae_sedis	Mortierellales	Mortierellaceae	unidentified	unidentified
1013	beaf79d1a1af4a398d2982293f50862c635e0d17	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1014	bee56f68ff9d8aca77ee7a1078787efa8af16868	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Periconiella	unidentified
1015	bf1c91a1e5a064adda1655c9d2693df22c2f57ec	Plantae	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1016	bf432ab6494c5428faf1b8b726bc1fb5bc1b1f6a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1017	bf59491973309999ef1849809aec9a9a769ddf1c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1018	bf60775764b67ccdafd437d927f44c8d6ab464cd	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Extremaceae	Extremus	Extremus_antarcticus
1019	bf61b51af69db6a7e6e9dc513d1cfebee394e091	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_trivialis
1020	bf6e18e8f7ac2c6fa38f0e5272876b14f03da9be	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_sambuci
1021	bf944c2d5a7424713d6446b5f53fd2c5dd19731b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1022	bfad8633dd37883088a4b5d917b5c67eacbdc8ba	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia_tricherae
1023	bfb4b4429e72968bab55fbb6b7bd7d3b807e048b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1024	bfe266ede591448d5fb7747625242d923c297386	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1025	bfed4f83d9a0197b8973d665d6c2312e0deb13c6	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Cyphellophora	Cyphellophora_sessilis
1026	bfef03692e146710b30c74df0f7f57a5fc8ee4dc	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1027	c00837f006f991e685e8339e84969f72c85b4b7f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1028	c040cd0b0ca94f7dbe2d6c082ad2035037223bdb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1029	c05e263070364fafae9ed0a06a0d83c40dd9bc15	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	Kockovaella	Kockovaella_sichuanensis
1030	c05e87a923e4d1e5d9683328d03eb0c167952363	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_gracilis
1031	c0647378f12eaf10819c75f18a2501b5416964d4	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	unidentified	unidentified
1032	c0cc2f26bc4e54778126f4628c8da9a7b70625e1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1033	c0cd5dc7341c420c3f5e3141498e8e51d4dae352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Montagnulaceae	Paraphaeosphaeria	Paraphaeosphaeria_michotii
1034	c0cd99ec0632ce093d7e757aa7c0f1cd32095d98	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1035	c0e69aa0aaffc4229ca65c216e426e48524bd7e8	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_rhodopus
1036	c2533c09119237a6ab5512963be817db1467e1a2	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicoma	unidentified
1037	c2687d2ea095314905f94ad0f8f099336ba26cb4	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
