OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
470	789641205e12f62375edd96de73f97aa6711cbd8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	uncultured bacterium
471	78b79d2c734714ee6de772707545cb0a6405ba40	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	uncultured bacterium
472	78be3b9d25d19a22601e67fd1ac1de6dcf3bc92f	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	uncultured bacterium
473	79612efc90a379ace3de17d3285a3c53ffd574ea	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	uncultured bacterium
474	7ac364bcc793130d7e9b76380513246156f03405	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	Ambiguous_taxa
475	7b0f28420d36629b1bf16c1329cae3741f69b942	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa
476	7b1ac78be5ddf28914d2ba2e29d9c8c7524feb76	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Ambiguous_taxa
477	7b626ea0c2bd3b49430a02b81007ea6b0b25d715	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	LD29	uncultured bacterium	uncultured bacterium
478	7ba2ea0419520babe8077c0631f428be1d166232	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	Ambiguous_taxa
479	7c6a13c5fe898fe97c655ff2c6803bb12f031135	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Denitratisoma	uncultured bacterium
480	7c849925f52082140cc8bbcbaa66ec0dbe1470c1	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17	uncultured bacterium	uncultured bacterium
481	7c8c148ace0dfb914e9b794e5a025e1b5c62af8a	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	uncultured bacterium
482	7d36e27d43a96bd624f2750b9e02c3becf29b247	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Arcicella	Arcicella sp. THWCSN48
483	7d4324b48cac5bd69022b72a416624b9a0d87b25	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. ID1504
484	7e36e31be0b4647967c3a6298583f3959671e207	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	uncultured	uncultured bacterium
485	7eb01e7ce4c21b39d6710a51054b2fcc33e374f6	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	uncultured bacterium
486	7eceeee73dc1ecdf910b243da1fb68f4f3007f5f	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
487	7f02e1d3a85c42d564f64982577264c556787959	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
488	7f241dec880c820e66fdbb72a0bc4b44380e6007	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	TM146	uncultured bacterium	uncultured bacterium
489	7f2c3fb152336ae9e69a8f716616b5f70cafb817	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	Ambiguous_taxa
490	7f7e206772f09c54cc84c5e2d55300a1c0416c07	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
491	7fa90dd362d6b7cc2af52a3a6144d3bebd7718c1	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	Ambiguous_taxa
492	7fe64c67702438b4aee9a6ea4fc51540fc3fa6d8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
493	8047890de699a409285b396b034ab6783624a40e	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	uncultured	uncultured bacterium
494	8050b81f1afe6b74308664acee8c92f21e993d62	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas sp. Sr43
495	80eeec09022e08c10c6b99d3a88c5e211316ec16	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium reichenbachii
496	80fe06cd2239dde6682395f249ca02b9663488a4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Ambiguous_taxa
497	816af1b627cfaa4c4cd84a58ee8e44a1256c02b0	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured bacterium
498	8196267b4bab3ceb07e33667327442e0bfa7e457	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	uncultured bacterium
499	81b5f9627fbf9666e03c7243c82ed62e09864e96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	I-10	Ambiguous_taxa	Ambiguous_taxa
500	8252570fc6a6871ec688012dd0ad3478353066f6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidocella	uncultured bacterium
501	829e4450e0a672bc3e2ed07172e967d1ab63b7b0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisoma	uncultured bacterium
502	82a1a6285ab73062d266dd038cb7d55305de69d8	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Emticicia	Ambiguous_taxa
503	82ae0fe3788395426abc489d1ad58003ae0c61bd	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	uncultured bacterium
504	82c4e4a824a64b3d18ebde9aa7f9f7b25624a2b7	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
505	82f5c42b718dfe494e13f6282ff4143f69cf14db	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Ambiguous_taxa
506	831393d90b877fb501b5db843d3236386be9ab11	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	Ambiguous_taxa
507	8317fd9b809f51f7991efc8e6158fed9cd3d699e	Bacteria	Planctomycetes	vadinHA49	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
508	83471d3db76ba4f7af0874cccf4fd1c7272bbcd8	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured bacterium
509	8359a1c17772eb21e7fd05749a4e78286b66b7c0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	uncultured	Acetobacteraceae bacterium MP03
510	838fa3210d7e8cc65ff3a8baad6b13c4804b3ea7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
511	8451ce85f8cb87f436fe430b93b0a97c41f2ec08	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	uncultured bacterium
512	845efa0090c21a19b0a23f6330ab20208b99a202	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Ambiguous_taxa
513	84d02436f4a5ab3612785bca92e6797bd0130ee2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum
514	84e8867c71efbb6bf61a23ac2859b9b86f84345d	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Ambiguous_taxa
515	864508b89c1872df7999f829e07b6a3cbf4bc7be	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria Incertae Sedis	uncultured	uncultured bacterium	uncultured bacterium
516	8684bf557cc5306d95bfb357716287d398098fee	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexus	Ambiguous_taxa
517	86f395a8327e1c4b8dfe954140e1fc4c3a8698f1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Amnibacterium	Amnibacterium sp. IMCC12819
518	87174e9128f44678aba8398f0945177fdc7133d8	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	uncultured Bacteroidetes bacterium
519	8718bae562d44526599bdeb2551ad5a6e8f2a36f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola	Ambiguous_taxa
520	877496f1f16e8667c3f61bd14a3868718e63dd48	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17	uncultured bacterium	uncultured bacterium
521	87900b2581611114801ffae067abc7046ac319d0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
522	87fa621f139fd21f10d41e4fef1e5a2a73ff1e2b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Ambiguous_taxa
523	87fb6f3e15c53015b9370c6f181745fc0f86ebdf	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
524	8892228dd5e867f5f38b3d31a763b9258d49290b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured soil bacterium
525	88bc18fbd634067d7782fd13a94d79184eff9c25	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	uncultured bacterium
526	88e26317271d82d14b1fb1b50ee420ab137a3ddf	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	uncultured bacterium
527	88fcbf98c15ab0630980e6ae4a5127b0f3d66366	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa
528	8992cc6d2939dd62c027cee01c14998894a4406c	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured bacterium
529	8a51336fe0c42a6efeeff695d565de135175a379	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	uncultured Burkholderiaceae bacterium
530	8af84da69c8c392bc4bb339c28291194daf5336e	Bacteria	TM6 (Dependentiae)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
531	8b00e15d5c32d0fbdf59329798f759ed7ed3db9b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
532	8b4aa70ec71bf03d9c155cb2d83ae6eaf1950add	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Rhizomicrobium	uncultured bacterium
533	8b5fb23e54840cb8da130ad87ecfcf44167ddec2	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	uncultured bacterium
534	8b6f4e489619fc1bb84ae51aaffe436c1968386a	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	Ambiguous_taxa
535	8b81a404e5360fb77d85e4d132f167320c747466	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis	uncultured bacterium
536	8bd9a7ae10946303e55f43ff0fe8fdbe041d7cbc	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium pusillum
537	8c0e78d7a46c232276ae101907d5453cbb823be4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	Ambiguous_taxa
538	8c27d50c59da05bb109cbb1f080bc18dbba3ee88	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Ambiguous_taxa
539	8ccdc0f31cd9db522cabe05a8adb526b80eb89f0	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17	uncultured bacterium	uncultured bacterium
540	8cf698f4c66462aeccaac3f1b1dbb14fbc4beadd	Bacteria	TM6 (Dependentiae)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
541	8d1bb675db1b4cfb8c33382616006e3bd5acaccd	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteibacter	uncultured bacterium
542	8d611a99d6303e44188b8b02f28412de2a11ec7b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	uncultured bacterium
543	8d774f18da23978fdbcd633aa99bae86204c4ce5	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
544	8d9aba79714c91d7cd070b2bc4bcc064264c3759	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	uncultured bacterium
545	8d9d06c424cfc22b54472ad35f4684e882d510ea	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	uncultured bacterium
546	8db01b62e31c244ae155284637cb407808fb6c40	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Ambiguous_taxa
547	8dc1e1882906015f670e3516f2f5d98bd62cde42	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
548	8dd293a0c5f88f3761daba53908adf19918e584a	Bacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
549	8dd6b7e7665fc22d99140460d2a39f7fb78146f2	Bacteria	Verrucomicrobia	OPB35 soil group	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
550	8e5693d4f79b2dc7ce4614569fd21f9102c985ef	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus LCT-SAO
551	8ea0bb607dbdb4664a8fd2b95c03eac31ca36b33	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	uncultured	uncultured bacterium	uncultured bacterium
552	8ec0ba836b84e29bc72f62e3a7c4e4edb06ebdce	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Bacillus sp. mixed culture J3-2
553	8f270c16fde0dced70801cdeae07f2230a5c227f	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	uncultured alpha proteobacterium
554	8f3c12102bfb40cb8515157bff3d85a832bd14be	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	PRD18C08	uncultured bacterium	uncultured bacterium
555	8fe16eee1973ac97781c239c7394bb30d6f0562f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	endosymbionts8	Ambiguous_taxa
556	90570d4b7198fb5c51f7549162f5fadc194ef825	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	uncultured bacterium
557	9096f032c8e508f3376d0882578b89d360c45792	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
558	90fe823c2718466e4bfe0d0da4bce8b852cedf6e	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Ambiguous_taxa
559	917b7a59daae5471590e8cfed3d79eacd7eea781	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	uncultured bacterium
560	91b821b17a201aebf55b1975c4e5ead1f7a02e4e	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
561	91d6bbff1122e8137344d82a0eae8c59c9667010	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis
562	927a4fb31f6b3e34aa390c155aa770db25cddfa1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Noccaea caerulescens
563	92e6474a7bf6ff1e868d80c0d942f242e65f931d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa
564	931a2c9bfe60c35a52e8d447bfd4e0d12250a064	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Diaminobutyricimonas	Ambiguous_taxa
565	9388c1c8c055a15e8cbddaaf8c784c05eb504407	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	uncultured bacterium
566	93e7ccdd476458e543c0f36036d8a7d12bbbef1c	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	Ambiguous_taxa
567	94649f78f69b4190a3ac6ddab4e89bb51a0409b2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	uncultured bacterium
568	951f1450118ab6679a8eb50f2ebe70809604a1e2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Humitalea	Ambiguous_taxa
569	952d27e1217c902700626776a945f0db13dbe690	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured bacterium
570	955551fff25c984d752e71307fd7c24faf873d65	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. Hg18B
571	9560f16391453e75bf6d1313f1cb81fa16dd6954	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cloacibacterium	uncultured bacterium
572	95d24e103fc10015aeded8da0f3e264392b0f2e9	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured bacterium	uncultured bacterium
573	9602c008b258224d4eb00ab1c852a2bdcda8e915	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured Anaerolineaceae bacterium
574	962630c62506e3f65ed1898c2c7d19c1a0af5103	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Ambiguous_taxa
575	963bc3b55bc5a1d5e2123b9645a06c55bd7efd4b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured bacterium
576	963fcfbb036167e2d790c86cc18ec42f85e68641	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	Ambiguous_taxa
577	967b879bcc874393bd66b551175f195ce445004f	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Ambiguous_taxa
578	96aab4e0363dfee5f4b8d05bcb6f29ee0f765e60	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Ambiguous_taxa
579	96bd0097274262edcd16e6192243ac3db52de68e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Perchlorate-reducing bacteria enrichment culture clone yan09
580	972f72b2384a83d59b477b60dc03523d36672229	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
581	9775cfdc9fd7e2bada164a8135ca237c2b097b95	Bacteria	TM6 (Dependentiae)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
582	97a887b0e6b1932cb45cf4183ace3fa3028664c4	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azovibrio	uncultured Rhodocyclaceae bacterium
583	97b0a48a6cd48f0ab76473422d7fe396a8c53a0c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
584	97c2c97a9d92a9c4e738be6c9e6b6677200899e1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Ambiguous_taxa
585	987d936e29f02e26c9433ca84f00a1676e222e85	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	uncultured bacterium
586	98a43132249b374018c0afeb08db6b8475444648	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
587	99480221bdc800b7b1b647d6bcf9d1d6ab7f5398	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured Bacillus sp.
588	9970507c713a4eceb171c4da4a43de063b9f834b	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	Flavitalea sp. AQ6-291
589	998bc8296260cd74f2a56f229ca7873ab9ac992b	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidobacterium	Ambiguous_taxa
590	99c95363f814d44e69d46482ac0c67f000362a7e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
591	9ac7a37b437bf8f3c3c821de5e469ad681102cfa	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	uncultured bacterium	uncultured bacterium
592	9b7166957f0d397254e5be9dc93c4cf570837fbe	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	uncultured bacterium
593	9be76bc442cc44aa45b4e8e944c77546543e6c6e	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium
594	9c3d8c2580d97e51ff80a397a6ca0aa2de1c1721	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Ambiguous_taxa
595	9c64d8e80016c885de667a3ea3fbabb6c7aa93ca	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	Ambiguous_taxa
596	9c6a27eda719acc551378b32927b05e9d8e85df1	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
597	9d06b563f5146875e33acbf9df7887d55a37f3fb	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	uncultured bacterium
598	9d3ce6f171c170bb5e5147da6f83c3a8ca27a239	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Pantoea sp. FL9
599	9d7595d62aee2147ab0b3a63f80e3923153d6f50	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
600	9d7659e53b6ac777cd1bfe6b5cff3c5717621919	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	uncultured bacterium
601	9e2dbc687ba40f75ff231133b2cbc74356fd950e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nitrospirillum	Rhodospirillaceae bacterium IA_FO_10
602	9e3e46e9f452151e5d24b1cd0ba937f43fd052ae	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
603	9e48ec9b02485f96c30ab45efebe344a5a4fc66d	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	uncultured bacterium
604	9e5beff984ff2b7ce292a3ab96900057cf8de0c2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Denitratisoma	uncultured bacterium
605	9e877fd5c11f73c6ae6c183f421b150485526b95	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured bacterium
606	9e95a3725479e28514750eb7af3391c8797e03fa	Bacteria	Verrucomicrobia	OPB35 soil group	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
607	9f4a4e3406add1101fe9745c671c26498060ff7d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium aromaticivorans
608	9fa66d361299c30bf11a66b7a1c144bbe4564ea4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
609	9fea69b59ff7f0c2f83ebc241bc887f0466e6c7d	Bacteria	TM6 (Dependentiae)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
610	a051bac5d6cf4efb6049209b88116731eeb3cf79	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
611	a06ec21668ea71b059cb9c64d4d9226fdc866057	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	Ambiguous_taxa
612	a1a4176a75c65fd283f43a8ca02c0086739af7db	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Ambiguous_taxa
613	a1a9d105a5f7f66503daefaac509861d448e7592	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. M1-8
614	a20eda09a944c11e8a1515bc93165ae06b815f3c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
615	a21de0a71d9ccb602071a98979eb6cdd935a6839	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium	uncultured bacterium
616	a24e699d88a6743ed4bf63f1dfef958593b9b0ba	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	uncultured bacterium
617	a318b86b299d966cb8c248ad81c3c042547b47ce	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
618	a348c53f73ab204ad235731ccf325ba0e833b35e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
619	a36dcfde9c6752415a250a0616c953d91b7eacb5	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	uncultured bacterium
620	a39afb08909f1c63b8b563d817b2e20abbf80e73	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
621	a40c0af8ab483815f149efca8a9cd4b829e69e6f	Bacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
622	a46f62212eccafe8aad259e8ba23a95c928b0f58	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas	uncultured bacterium
623	a4816dec477a18b4d3eb1fff2bb3aadae78f77af	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured Aeromicrobium sp.
624	a48c8586d7be0ed4724ddc35d7beb9ae795e8306	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
625	a4abbdc8675c0e14bb6974604a273263a05064a5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	uncultured bacterium
