GeneId	Sample107	Sample108	Sample109	Sample110	Sample111	Sample112	Sample115	Sample116	Sample117	Sample118	Sample119	Sample120	Sample134	Sample135	Sample136	Sample143	Sample144	Sample145	
gi|494162345|ref|WP_007102080.1|	0	5.25506	0	0	6.27844	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|494162807|ref|WP_007102541.1|	0	0	0	0	0	0	0	0	3.37379	0	0	0	0	2.1535	0	0	0	0
gi|494517947|ref|WP_007307403.1|	3.7394	0	0	2.52302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|494673738|ref|WP_007431679.1|	14.8134	6.34172	259.85	3.2149	0	0	301.791	739.51	8.61836	0	4.33449	6.60677	10.5179	0	10.1903	319.609	62.8466	14.4062
gi|494942226|ref|WP_007668254.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73632	0	0
gi|494952309|ref|WP_007678337.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|494970883|ref|WP_007696909.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|495088582|ref|WP_007813405.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|495184550|ref|WP_007909340.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73632	9.23756	11.7974
gi|495186160|ref|WP_007910950.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|495191733|ref|WP_007916523.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495195917|ref|WP_007920707.1|	0	0	0	0	0	0	0	0	0	0	2.08194	0	0	0	0	0	0	0
gi|495268143|ref|WP_007992898.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|495515078|ref|WP_008239723.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|495515239|ref|WP_008239884.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|495516001|ref|WP_008240646.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|495518497|ref|WP_008243142.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	6.87584	5.60663
gi|495544601|ref|WP_008269180.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|495592939|ref|WP_008317518.1|	0	0	0	0	1.92398	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|495688469|ref|WP_008413048.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|495779614|ref|WP_008504193.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|495779703|ref|WP_008504282.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495780199|ref|WP_008504778.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|495780240|ref|WP_008504819.1|	0	0	0	0	0	0	0	0	0	0	0	4.30953	0	0	0	0	0	0
gi|495780392|ref|WP_008504971.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	2.76934	2.87783
gi|495780455|ref|WP_008505034.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|495781112|ref|WP_008505691.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|495781414|ref|WP_008505993.1|	0	0	0	0	0	0	0	0	0	2.01048	3.19714	0	0	0	0	0	0	0
gi|495781672|ref|WP_008506251.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|495781704|ref|WP_008506283.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	1.94822
gi|495781709|ref|WP_008506288.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495781710|ref|WP_008506289.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23756	0
gi|495781721|ref|WP_008506300.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|495781722|ref|WP_008506301.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|495781736|ref|WP_008506315.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495782268|ref|WP_008506847.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|495782420|ref|WP_008506999.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495782631|ref|WP_008507210.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|495782908|ref|WP_008507487.1|	0	0	0	0	0	0	0	0	0	0	0	2.07594	0	0	0	0	0	0
gi|495782957|ref|WP_008507536.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|495783029|ref|WP_008507608.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1781	0	0
gi|495783030|ref|WP_008507609.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|495783048|ref|WP_008507627.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495783552|ref|WP_008508131.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|495783558|ref|WP_008508137.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	3.79555
gi|495783974|ref|WP_008508553.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6187	0	0
gi|495784048|ref|WP_008508627.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495784059|ref|WP_008508638.1|	0	0	0	0	0	0	0	0	0	0	4.33449	0	0	0	0	0	0	0
gi|495784075|ref|WP_008508654.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|495784161|ref|WP_008508740.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|495784164|ref|WP_008508743.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	8.28189
gi|495784181|ref|WP_008508760.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|495784234|ref|WP_008508813.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|495784245|ref|WP_008508824.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|495784412|ref|WP_008508991.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|495784421|ref|WP_008509000.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	1.90155	0
gi|495784438|ref|WP_008509017.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	2.76934	10.9229
gi|495784452|ref|WP_008509031.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|495784482|ref|WP_008509061.1|	0	0	0	0	0	0	0	0	0	0	0	3.18254	0	0	0	0	0	0
gi|495784514|ref|WP_008509093.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|495784559|ref|WP_008509138.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|495784664|ref|WP_008509243.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	14.5835	0
gi|495784666|ref|WP_008509245.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495784759|ref|WP_008509338.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73632	0	0
gi|495784761|ref|WP_008509340.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|495784809|ref|WP_008509388.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|495784833|ref|WP_008509412.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495785113|ref|WP_008509692.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|495785228|ref|WP_008509807.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|495785378|ref|WP_008509957.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	12.3154	0
gi|495785752|ref|WP_008510331.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495785842|ref|WP_008510421.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|495785916|ref|WP_008510495.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|495786003|ref|WP_008510582.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495786225|ref|WP_008510804.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|495787034|ref|WP_008511613.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495787160|ref|WP_008511739.1|	0	0	0	0	0	0	0	0	0	0	0	5.45194	0	0	0	0	0	0
gi|495787173|ref|WP_008511752.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|495788898|ref|WP_008513477.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|495821077|ref|WP_008545656.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3261	0	0	0
gi|495859115|ref|WP_008583694.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|495859129|ref|WP_008583708.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|495859144|ref|WP_008583723.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|495860621|ref|WP_008585200.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|495861157|ref|WP_008585736.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|495862186|ref|WP_008586765.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|495933989|ref|WP_008658568.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496128496|ref|WP_008853003.1|	0	0	0	0	0	0	0	0	4.63885	0	0	0	0	0	0	0	0	0
gi|496144150|ref|WP_008868657.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|496184803|ref|WP_008909310.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496253442|ref|WP_008966827.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496335090|ref|WP_009044268.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66926	0
gi|496379958|ref|WP_009088948.1|	10.635	11.8464	87.4508	0	0	4.24985	168.915	750.913	65.9341	15.3093	97.6722	37.286	664.265	89.446	42.7916	65.6915	95.0982	46.4335
gi|496379959|ref|WP_009088949.1|	0	9.63257	12.714	4.52382	2.82129	0	26.29	46.9508	38.4019	11.2006	25.0505	63.0056	12.9927	9.98705	8.99797	7.80926	7.66926	8.28189
gi|496423178|ref|WP_009132025.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|496578660|ref|WP_009279762.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496578830|ref|WP_009279834.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|496579208|ref|WP_009280035.1|	0	0	0	0	0	0	0	0	0	2.01048	0	0	0	0	0	0	0	0
gi|496579500|ref|WP_009280280.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|496579593|ref|WP_009280373.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496579676|ref|WP_009280456.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|496580196|ref|WP_009280736.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|496580253|ref|WP_009280766.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07515	0
gi|496580381|ref|WP_009280873.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|496580468|ref|WP_009280960.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496580495|ref|WP_009280987.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|496580726|ref|WP_009281218.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	2.76934	0
gi|496581910|ref|WP_009281749.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|496581950|ref|WP_009281789.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496582014|ref|WP_009281853.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496582075|ref|WP_009281914.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496582252|ref|WP_009282091.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	3.61591	1.94822
gi|496582258|ref|WP_009282097.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|496582261|ref|WP_009282100.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|496582262|ref|WP_009282101.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|496582354|ref|WP_009282193.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496582528|ref|WP_009282367.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|496583158|ref|WP_009282997.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|496583167|ref|WP_009283006.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|496583506|ref|WP_009283345.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|496583561|ref|WP_009283400.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|496583661|ref|WP_009283500.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496583708|ref|WP_009283547.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|496583751|ref|WP_009283590.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	5.60663
gi|496583963|ref|WP_009283802.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496584131|ref|WP_009283970.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|496584196|ref|WP_009284035.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|496584197|ref|WP_009284036.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	3.79555
gi|496584203|ref|WP_009284042.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|496584456|ref|WP_009284295.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|496584457|ref|WP_009284296.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496584461|ref|WP_009284300.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|496584464|ref|WP_009284303.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7974
gi|496584641|ref|WP_009284480.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|496584734|ref|WP_009284573.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.271	10.7851	3.79555
gi|496584735|ref|WP_009284574.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0834	19.0416	16.1349
gi|496584773|ref|WP_009284612.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80926	2.76934	0
gi|496584778|ref|WP_009284617.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|496584814|ref|WP_009284653.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|496584964|ref|WP_009284803.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|496584981|ref|WP_009284820.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|496585080|ref|WP_009284919.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0457
gi|496585163|ref|WP_009285002.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|496585164|ref|WP_009285003.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|496585215|ref|WP_009285054.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|496585533|ref|WP_009285372.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.7889	4.44703	0
gi|496585541|ref|WP_009285380.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	4.44703	0
gi|496585575|ref|WP_009285414.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|496585717|ref|WP_009285520.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|496585724|ref|WP_009285524.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|496861878|ref|WP_009388905.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|497007020|ref|WP_009435595.1|	0	0	0	0	0	0	0	0	3.37379	0	0	0	0	0	0	0	0	0
gi|497242485|ref|WP_009556707.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|497242932|ref|WP_009557151.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98705	0	0	0	0
gi|497263228|ref|WP_009577445.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|497266092|ref|WP_009580309.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|497267058|ref|WP_009581275.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|497453807|ref|WP_009768005.1|	0	0	0	0	3.7017	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|497454895|ref|WP_009769093.1|	0	0	0	0	0	1.86477	0	0	0	0	0	0	0	0	0	0	0	0
gi|497454897|ref|WP_009769095.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37305	0	0	0	0
gi|497457615|ref|WP_009771813.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|497467995|ref|WP_009782193.1|	0	0	0	0	0	0	0	0	0	0	0	0	4.59081	0	0	11.6589	0	3.79555
gi|497469675|ref|WP_009783873.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|497474241|ref|WP_009788439.1|	0	0	0	0	0	0	0	0	3.37379	0	0	0	0	0	0	0	0	0
gi|497519834|ref|WP_009834032.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|497566321|ref|WP_009880505.1|	0	0	0	0	0	0	4.01893	12.3459	0	0	0	0	0	0	0	0	0	0
gi|497685404|ref|WP_009999588.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|497722856|ref|WP_010037040.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|497729789|ref|WP_010043973.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|497739544|ref|WP_010053728.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|497822806|ref|WP_010136962.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|497851144|ref|WP_010165300.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|497871981|ref|WP_010186137.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|497935188|ref|WP_010249344.1|	0	0	0	0	0	0	0	0	0	6.08158	0	0	3.71638	0	0	0	0	0
gi|497984944|ref|WP_010299100.1|	0	0	0	0	0	0	0	5.7935	0	0	0	0	0	0	0	0	0	0
gi|497996784|ref|WP_010310940.1|	0	0	0	5.15111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|498207024|ref|WP_010521180.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|498230990|ref|WP_010545146.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.582	0
gi|498268056|ref|WP_010582212.1|	2.84404	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99797	0	0	0
gi|498285228|ref|WP_010599384.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|498285230|ref|WP_010599386.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	4.70454
gi|498286720|ref|WP_010600876.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|498286934|ref|WP_010601090.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|498289265|ref|WP_010603421.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|499173627|ref|WP_010871214.1|	0	0	0	0	0	0	77.129	11.0047	0	0	0	0	6.31342	15.6428	0	0	4.44703	0
gi|499174864|ref|WP_010872451.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|499190366|ref|WP_010887906.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|499191866|ref|WP_010889406.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50302
gi|499285185|gb|AGL78607.1|	6.36839	8.53116	82.9227	2458.06	1423.37	533.838	8.05684	4.54111	0	17.3669	0	6.60677	192.873	1060.91	540.524	48.7252	269.937	17.8563
gi|499285187|gb|AGL78608.1|	0	0	0	3.87975	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|499285199|gb|AGL78614.1|	0	0	0	0	0	8.634	0	0	0	0	0	0	0	0	0	0	0	0
gi|499285227|gb|AGL78628.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1932.35	0	0	0
gi|499285239|gb|AGL78634.1|	0	0	5.19072	0	4.56976	2.68492	0	0	0	0	0	0	0	3.37305	0	0	0	0
gi|499285377|gb|AGL78703.1|	0	0	0	0	0	0	0	11.0047	0	0	0	0	0	0	4.3261	0	0	0
gi|499285403|gb|AGL78716.1|	0	0	0	0	0	4.24985	0	0	0	0	0	4.30953	0	0	11.3902	0	0	0
gi|499285431|gb|AGL78730.1|	0	0	0	0	0	0	6.03672	0	0	0	0	0	0	0	0	0	0	0
gi|499285567|gb|AGL78798.1|	0	0	0	0	0	0	3.01124	0	0	0	0	0	0	0	0	0	0	0
gi|499285595|gb|AGL78812.1|	3.7394	3.10364	9.4719	3.87975	0	10.7243	19.1914	22.0324	8.61836	0	12.6393	0	4.59081	140.1	28.7236	51.5572	0	39.7952
gi|499285617|gb|AGL78823.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|499285645|gb|AGL78837.1|	0	3.10364	0	10.8772	5.4281	26.3163	0	0	0	0	0	0	0	47.9201	0	22.1781	0	16.9965
gi|499285655|gb|AGL78842.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.053	210.243	2.87783
gi|499285657|gb|AGL78843.1|	0	0	0	0	0	0	2.00473	0	0	0	0	0	0	0	0	0	0	20.4265
gi|499285661|gb|AGL78845.1|	0	4.17515	6.25533	2.52302	10.4436	21.9146	0	1239.19	3.37379	0	0	0	21.0755	0	7.81401	1.98398	8.45627	2.87783
gi|499285673|gb|AGL78851.1|	0	0	3.07765	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|499285689|gb|AGL78859.1|	0	0	0	4.52382	0	5.00677	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|499285715|gb|AGL78872.1|	0	0	0	5.76437	0	4.24985	0	0	0	0	0	0	0	0	0	0	0	0
gi|499285717|gb|AGL78873.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|499285719|gb|AGL78874.1|	0	0	0	8.67706	0	0	0	0	0	0	2.08194	0	0	0	0	1.98398	0	0
gi|499285749|gb|AGL78889.1|	0	0	0	0	0	0	0	0	5.93852	0	0	0	0	0	0	0	0	0
gi|499285779|gb|AGL78904.1|	0	0	0	0	0	0	0	0	0	0	0	4.30953	0	0	0	0	0	0
gi|499285783|gb|AGL78906.1|	0	0	0	0	0	4.24985	0	0	0	0	0	0	4.59081	0	0	0	0	0
gi|499285807|gb|AGL78918.1|	0	0	0	0	0	0	0	0	0	4.04201	0	0	0	0	0	0	0	0
gi|499285819|gb|AGL78924.1|	0	0	0	0	0	9.3365	0	0	0	0	0	0	0	0	0	0	0	0
gi|499285883|gb|AGL78956.1|	0	0	0	0	4.56976	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|499285887|gb|AGL78958.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1349
gi|499285893|gb|AGL78961.1|	0	0	0	0	0	0	0	5.7935	0	0	0	0	8.85012	14.2067	0	0	0	0
gi|499285895|gb|AGL78962.1|	0	0	0	0	0	1.86477	0	0	0	0	0	0	0	0	0	0	0	0
gi|499285923|gb|AGL78976.1|	0	0	4.13108	5.15111	78.0311	0	0	0	0	0	0	0	0	0	3.19223	0	0	0
gi|499285933|gb|AGL78981.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|499285937|gb|AGL78983.1|	0	0	0	0	0	13.4428	0	0	0	0	0	0	10.5179	0	0	15.4934	0	0
gi|499285939|gb|AGL78984.1|	0	0	0	0	8.79213	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|499285971|gb|AGL79000.1|	0	0	0	5.15111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|499286007|gb|AGL79018.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47627	0	0	0
gi|499286011|gb|AGL79020.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|499286041|gb|AGL79035.1|	0	0	0	0	0	0	0	0	0	0	0	0	2.83015	0	0	0	0	0
gi|499286051|gb|AGL79040.1|	0	0	0	0	0	1.86477	0	0	0	0	0	0	0	0	0	0	0	0
gi|499286099|gb|AGL79064.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|499286143|gb|AGL79086.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|499286157|gb|AGL79093.1|	0	0	0	5.15111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
